"street","sale_price","sale_date","area","eq_area","atts","beds","baths","car_space","garage","ensuite"
"Foote Avenue Kilburn SA 5084",190000,2009-01-16,452,70," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Galway Street Kilburn SA 5084",327000,2014-04-17,694,134," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Galway Street Kilburn SA 5084",310000,2010-09-02,682,103," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Galway Street Kilburn SA 5084",4e+05,2014-10-14,415,148," 3 Beds, 2 Baths, 2 Car Spaces, 3 Ensuites",3,2,2,0,3
"Galway Street Kilburn SA 5084",427000,2013-09-25,674,151," 4 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 2 Ensuites",4,2,2,1,2
"Galway Street Kilburn SA 5084",371000,2013-06-13,747,123," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Galway Street Kilburn SA 5084",435500,2013-12-02,738,156," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Galway Street Kilburn SA 5084",280000,2011-02-17,447,70," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Galway Street Kilburn SA 5084",302500,2009-12-09,463,85," 4 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",4,1,1,1,0
"Galway Street Kilburn SA 5084",302000,2016-04-20,421,70," 3 Beds, 1 Baths, 3 Car Spaces, 5 Lock Up Garages, 1 Ensuites",3,1,3,5,1
"Galway Street Kilburn SA 5084",260000,2016-04-15,461,70," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Galway Street Kilburn SA 5084",485000,2014-09-24,439,70," 3 Beds, 1 Baths, 1 Car Spaces, 1 Ensuites",3,1,1,0,1
"Galway Street Kilburn SA 5084",260000,2012-02-28,446,70," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Galway Street Kilburn SA 5084",485000,2014-09-24,449,70," 6 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",6,2,2,0,1
"Garland Avenue Kilburn SA 5084",2127000,2012-06-28,542,85,"",0,0,0,0,0
"Garland Avenue Kilburn SA 5084",246000,2009-04-14,535,85," 3 Beds, 1 Baths",3,1,0,0,0
"Garland Avenue Kilburn SA 5084",230000,2016-06-10,461,70," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",2,1,1,1,1
"Garland Avenue Kilburn SA 5084",210000,2012-03-23,450,70," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Garland Avenue Kilburn SA 5084",245000,2014-08-03,499,85," 3 Beds, 1 Baths, 2 Car Spaces, 1 Ensuites",3,1,2,0,1
"Garland Avenue Kilburn SA 5084",210000,2009-12-31,415,70,"",0,0,0,0,0
"Garland Avenue Kilburn SA 5084",2e+05,2011-01-19,455,70," 2 Beds, 1 Baths, 1 Lock Up Garages",2,1,0,1,0
"Garland Avenue Kilburn SA 5084",205000,2010-06-09,524,70," 2 Beds, 1 Baths",2,1,0,0,0
"Garland Avenue Kilburn SA 5084",351170,2012-03-14,911,140," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Garland Avenue Kilburn SA 5084",210000,2010-08-11,397,70," 3 Beds, 1 Baths, 4 Car Spaces, 1 Lock Up Garages",3,1,4,1,0
"Garland Avenue Kilburn SA 5084",2e+05,2012-04-19,429,70," 3 Beds, 1 Baths, 1 Lock Up Garages",3,1,0,1,0
"Garland Avenue Kilburn SA 5084",230000,2016-05-19,501,70," 2 Beds, 1 Baths, 1 Lock Up Garages, 1 Ensuites",2,1,0,1,1
"Garland Avenue Kilburn SA 5084",195000,2010-01-11,443,70," 2 Beds, 1 Baths",2,1,0,0,0
"Garland Avenue Kilburn SA 5084",205000,2013-04-17,504,70," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Garland Avenue Kilburn SA 5084",210000,2009-10-09,454,70,"",0,0,0,0,0
"Garland Avenue Kilburn SA 5084",215000,2012-10-08,490,70," 2 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",2,1,1,2,0
"Garland Avenue Kilburn SA 5084",210000,2009-12-08,458,70," 3 Beds, 1 Baths",3,1,0,0,0
"Garland Avenue Kilburn SA 5084",241000,2010-07-26,504,70," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Garland Avenue Kilburn SA 5084",190000,2012-02-23,455,70," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"George Street Kilburn SA 5084",337101,2012-05-23,558,104," 3 Beds, 1 Baths, 3 Car Spaces, 1 Lock Up Garages",3,1,3,1,0
"George Street Kilburn SA 5084",435000,2013-06-28,903,159," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",4,2,2,2,0
"George Street Kilburn SA 5084",465000,2016-04-29,512,178," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 3 Ensuites",4,2,1,1,3
"George Street Kilburn SA 5084",298000,2015-08-06,281,93," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",2,1,1,1,1
"George Street Kilburn SA 5084",265000,2015-04-09,224,93," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",2,1,1,1,1
"Gladstone Avenue Kilburn SA 5084",435000,2015-01-29,974,122," 3 Beds, 1 Baths, 1 Car Spaces, 1 Ensuites",3,1,1,0,1
"Gladstone Avenue Kilburn SA 5084",280000,2012-01-11,744,100," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Gladstone Avenue Kilburn SA 5084",310000,2010-02-10,984,86," 3 Beds, 1 Baths",3,1,0,0,0
"Gladstone Avenue Kilburn SA 5084",320000,2014-06-06,737,98," 3 Beds, 1 Baths, 5 Lock Up Garages",3,1,0,5,0
"Gladstone Avenue Kilburn SA 5084",355000,2012-09-24,745,120," 3 Beds, 1 Baths, 3 Car Spaces, 1 Lock Up Garages",3,1,3,1,0
"Gladstone Avenue Kilburn SA 5084",378000,2016-04-08,747,86," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",2,1,1,1,1
"Gladstone Avenue Kilburn SA 5084",305000,2010-11-23,575,105," 2 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",2,1,2,1,0
"Gladstone Avenue Kilburn SA 5084",505000,2012-07-26,750,167," 5 Beds, 2 Baths, 2 Car Spaces, 2 Ensuites",5,2,2,0,2
"Gladstone Avenue Kilburn SA 5084",350000,2014-10-03,754,101," 3 Beds, 1 Baths, 2 Car Spaces, 1 Ensuites",3,1,2,0,1
"Gladstone Avenue Kilburn SA 5084",305000,2013-01-09,744,99," 3 Beds, 1 Baths, 2 Lock Up Garages",3,1,0,2,0
"Gladstone Avenue Kilburn SA 5084",310000,2016-04-11,739,112," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Gladstone Avenue Kilburn SA 5084",480000,2014-01-09,997,105," 3 Beds, 1 Baths, 4 Car Spaces, 2 Lock Up Garages",3,1,4,2,0
"Gladstone Avenue Kilburn SA 5084",430000,2015-02-02,979,86," 2 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",2,1,2,2,1
"Gladstone Avenue Kilburn SA 5084",313000,2014-09-25,444,110," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Gladstone Avenue Kilburn SA 5084",410000,2014-07-24,755,130," 4 Beds, 1 Baths, 3 Car Spaces, 1 Lock Up Garages, 3 Ensuites",4,1,3,1,3
"Gladstone Avenue Kilburn SA 5084",360000,2013-04-11,745,90," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Gladstone Avenue Kilburn SA 5084",445000,2015-06-29,744,171," 4 Beds, 2 Baths, 4 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,4,1,1
"Gladstone Avenue Kilburn SA 5084",380000,2009-09-29,1030,102," 2 Beds, 1 Baths, 1 Car Spaces",2,1,1,0,0
"Goodman Avenue Kilburn SA 5084",238000,2012-10-17,353,70," 3 Beds, 1 Baths, 2 Lock Up Garages",3,1,0,2,0
"Goodman Avenue Kilburn SA 5084",2e+05,2012-11-05,371,70," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Goodman Avenue Kilburn SA 5084",260000,2010-05-07,567,87," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Goodman Avenue Kilburn SA 5084",230000,2013-08-12,571,87," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Goodman Avenue Kilburn SA 5084",360000,2013-05-01,697,123," 4 Beds, 2 Baths, 2 Car Spaces, 2 Ensuites",4,2,2,0,2
"Goodman Avenue Kilburn SA 5084",230000,2014-03-28,505,87," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Goodman Avenue Kilburn SA 5084",443000,2014-05-29,546,87," 3 Beds, 1 Baths, 3 Car Spaces, 2 Lock Up Garages",3,1,3,2,0
"Goodman Avenue Kilburn SA 5084",443000,2014-05-29,548,87," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Goodman Avenue Kilburn SA 5084",225000,2013-06-11,498,87," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Hawkesbury Avenue Kilburn SA 5084",2e+05,2013-01-18,474,70," 2 Beds, 1 Baths, 1 Lock Up Garages",2,1,0,1,0
"Hawkesbury Avenue Kilburn SA 5084",255000,2012-12-24,557,92," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Hawkesbury Avenue Kilburn SA 5084",240000,2010-03-18,565,85," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Hawkesbury Avenue Kilburn SA 5084",237500,2010-03-30,578,85," 3 Beds, 1 Baths",3,1,0,0,0
"Hawkesbury Avenue Kilburn SA 5084",277000,2013-07-08,490,119," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Hawkesbury Avenue Kilburn SA 5084",260000,2013-09-13,578,85," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Hawkesbury Avenue Kilburn SA 5084",232000,2015-01-19,486,70," 3 Beds, 1 Baths, 3 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,3,1,1
"Hawkesbury Avenue Kilburn SA 5084",341500,2015-12-18,544,85," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,2,1,1
"Hawkesbury Avenue Kilburn SA 5084",240000,2010-12-10,417,60," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Hawkesbury Avenue Kilburn SA 5084",180001,2013-08-01,561,70," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Hawkesbury Avenue Kilburn SA 5084",468000,2015-02-09,429,70," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",2,1,1,1,1
"Hawkesbury Avenue Kilburn SA 5084",468000,2015-02-09,452,70," 4 Beds, 2 Baths, 1 Ensuites",4,2,0,0,1
"Hawkesbury Avenue Kilburn SA 5084",230000,2010-11-24,436,70," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Hawkesbury Avenue Kilburn SA 5084",225000,2013-04-15,369,85,"",0,0,0,0,0
"Hillsdale Street Kilburn SA 5084",255000,2009-10-23,579,85," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Hillsdale Street Kilburn SA 5084",353600,2015-12-18,367,123," 1 Ensuites",0,0,0,0,1
"Hopetoun Avenue Kilburn SA 5084",13000,2014-06-13,591,99," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Hopetoun Avenue Kilburn SA 5084",372000,2009-12-04,746,102," 2 Beds, 1 Baths, 1 Car Spaces",2,1,1,0,0
"Hopetoun Avenue Kilburn SA 5084",350000,2014-05-23,740,124," 3 Beds, 1 Baths, 3 Car Spaces, 1 Lock Up Garages",3,1,3,1,0
"Hopetoun Avenue Kilburn SA 5084",295000,2013-08-08,758,103," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Hopetoun Avenue Kilburn SA 5084",480000,2015-06-23,893,113," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Hopetoun Avenue Kilburn SA 5084",381000,2013-08-02,732,116," 3 Beds, 1 Baths, 5 Car Spaces, 2 Lock Up Garages",3,1,5,2,0
"Hopetoun Avenue Kilburn SA 5084",360000,2011-02-11,754,117," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Hopetoun Avenue Kilburn SA 5084",312800,2010-06-24,763,111," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Hopetoun Avenue Kilburn SA 5084",331000,2010-03-05,752,115," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Hopetoun Avenue Kilburn SA 5084",320000,2014-06-12,530,100," 3 Beds, 1 Baths, 3 Car Spaces",3,1,3,0,0
"Hopetoun Avenue Kilburn SA 5084",292000,2009-08-07,338,111," 4 Beds, 1 Baths",4,1,0,0,0
"Hopetoun Avenue Kilburn SA 5084",430000,2015-12-01,750,124," 3 Beds, 1 Baths, 1 Car Spaces, 1 Ensuites",3,1,1,0,1
"Hopetoun Avenue Kilburn SA 5084",452000,2013-11-28,739,158," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",4,2,2,2,0
"Hopetoun Avenue Kilburn SA 5084",347000,2009-03-31,747,93," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Hopetoun Avenue Kilburn SA 5084",5e+05,2015-07-16,730,255," 4 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages, 2 Ensuites",4,3,2,2,2
"Hopetoun Avenue Kilburn SA 5084",253200,2011-04-11,738,130,"",0,0,0,0,0
"Hopetoun Avenue Kilburn SA 5084",2e+05,2011-01-13,319,115," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Hopetoun Avenue Kilburn SA 5084",385000,2013-04-15,242,160," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,1,1,1
"Hopetoun Avenue Kilburn SA 5084",399250,2013-08-14,493,133," 2 Beds, 1 Baths, 3 Car Spaces, 3 Lock Up Garages",2,1,3,3,0
"Hopetoun Avenue Kilburn SA 5084",420000,2014-09-01,758,105," 3 Beds, 1 Baths, 2 Car Spaces, 1 Ensuites",3,1,2,0,1
"Hopetoun Avenue Kilburn SA 5084",430000,2010-05-18,757,102," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages",4,2,1,1,0
"Hopetoun Avenue Kilburn SA 5084",425000,2015-06-16,746,115," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,2,1,1
"Hopetoun Avenue Kilburn SA 5084",330000,2012-12-13,745,156,"",0,0,0,0,0
"Hopetoun Avenue Kilburn SA 5084",270000,2013-04-08,749,98," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Hopetoun Avenue Kilburn SA 5084",396000,2014-04-09,752,124," 4 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,1,2,1
"Horley Terrace Kilburn SA 5084",382000,2013-05-30,510,157," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Inwood Avenue Kilburn SA 5084",203000,2014-05-20,404,70," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Inwood Avenue Kilburn SA 5084",2e+05,2010-07-26,433,70," 2 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",2,1,2,1,0
"Inwood Avenue Kilburn SA 5084",213000,2015-01-08,430,70," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,2,1,1
"Jersey Avenue Kilburn SA 5084",310000,2015-01-13,749,120," 2 Beds, 1 Baths, 1 Car Spaces, 1 Ensuites",2,1,1,0,1
"Jersey Avenue Kilburn SA 5084",305000,2010-02-03,748,101," 3 Beds, 2 Baths, 1 Car Spaces",3,2,1,0,0
"Jersey Avenue Kilburn SA 5084",385000,2015-01-22,372,150," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 3 Ensuites",3,2,1,1,3
"Jersey Avenue Kilburn SA 5084",505000,2010-08-03,752,170," 3 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 2 Ensuites",3,2,1,2,2
"Jersey Avenue Kilburn SA 5084",343000,2016-02-29,481,107," 1 Ensuites",0,0,0,0,1
"Jersey Avenue Kilburn SA 5084",270000,2009-10-01,566,100,"",0,0,0,0,0
"Jersey Avenue Kilburn SA 5084",461000,2010-01-21,742,163," 3 Beds, 1 Baths, 4 Car Spaces, 3 Lock Up Garages",3,1,4,3,0
"Jersey Avenue Kilburn SA 5084",390000,2015-01-19,372,136," 3 Beds, 2 Baths, 1 Lock Up Garages, 2 Ensuites",3,2,0,1,2
"Jersey Avenue Kilburn SA 5084",349000,2016-06-08,400,111," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Jersey Avenue Kilburn SA 5084",447500,2016-06-16,747,102," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Jersey Avenue Kilburn SA 5084",468888,2016-03-31,747,92," 3 Beds, 1 Baths, 8 Car Spaces, 8 Lock Up Garages, 1 Ensuites",3,1,8,8,1
"Jersey Avenue Kilburn SA 5084",565000,2009-03-18,732,206," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Jersey Avenue Kilburn SA 5084",335000,2010-09-15,751,102," 3 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,1,2,1
"Jersey Avenue Kilburn SA 5084",320000,2013-09-05,741,91," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Jersey Avenue Kilburn SA 5084",450000,2012-08-14,943,212," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",4,2,2,2,0
"Jersey Avenue Kilburn SA 5084",360000,2013-06-24,684,99," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Jersey Avenue Kilburn SA 5084",296000,2009-02-09,742,121,"",0,0,0,0,0
"Jersey Avenue Kilburn SA 5084",515000,2011-12-29,738,180," 4 Beds, 2 Baths, 5 Car Spaces, 2 Lock Up Garages",4,2,5,2,0
"Jersey Avenue Kilburn SA 5084",350000,2015-03-20,745,120," 1 Ensuites",0,0,0,0,1
"Jersey Avenue Kilburn SA 5084",390000,2011-05-31,752,154," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Jersey Avenue Kilburn SA 5084",368000,2013-12-03,740,115," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Jersey Avenue Kilburn SA 5084",383000,2011-04-08,746,116," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Kintore Avenue Kilburn SA 5084",130000,2009-12-11,750,100," 3 Beds, 1 Baths",3,1,0,0,0
"Kintore Avenue Kilburn SA 5084",446500,2014-11-17,736,143," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Kintore Avenue Kilburn SA 5084",220000,2013-07-01,462,150," 2 Beds, 1 Baths",2,1,0,0,0
"Kintore Avenue Kilburn SA 5084",265000,2015-01-14,453,160," 1 Ensuites",0,0,0,0,1
"Kintore Avenue Kilburn SA 5084",3e+05,2009-09-08,757,152," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Kintore Avenue Kilburn SA 5084",510000,2016-01-07,455,72," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 2 Ensuites",3,2,1,1,2
"Kintore Avenue Kilburn SA 5084",255000,2010-09-06,518,66," 2 Beds, 1 Baths, 3 Car Spaces",2,1,3,0,0
"Kintore Avenue Kilburn SA 5084",418000,2015-06-18,742,128," 3 Beds, 1 Baths, 1 Car Spaces, 1 Ensuites",3,1,1,0,1
"Kintore Avenue Kilburn SA 5084",1e+05,2015-12-02,751,93," 3 Beds, 1 Baths, 1 Car Spaces, 1 Ensuites",3,1,1,0,1
"Kintore Avenue Kilburn SA 5084",387000,2014-07-18,683,121," 3 Beds, 1 Baths, 2 Car Spaces, 3 Ensuites",3,1,2,0,3
"Kintore Avenue Kilburn SA 5084",410000,2010-02-17,771,110," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Kintore Avenue Kilburn SA 5084",333000,2009-06-19,770,130," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Kintore Avenue Kilburn SA 5084",360000,2011-08-12,770,127," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Kintore Avenue Kilburn SA 5084",357000,2015-05-01,746,88," 3 Beds, 1 Baths, 1 Car Spaces, 1 Ensuites",3,1,1,0,1
"Kintore Avenue Kilburn SA 5084",526000,2011-03-01,760,152," 3 Beds, 1 Baths, 1 Car Spaces, 2 Lock Up Garages",3,1,1,2,0
"Kintore Avenue Kilburn SA 5084",360000,2012-01-18,752,116," 2 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",2,1,2,2,1
"Kitchener Street Kilburn SA 5084",295000,2013-06-21,699,96," 2 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",2,1,1,1,0
"Kitchener Street Kilburn SA 5084",270000,2009-02-27,700,102," 3 Beds, 1 Baths, 4 Car Spaces, 4 Lock Up Garages",3,1,4,4,0
"Kitchener Street Kilburn SA 5084",372000,2014-11-05,698,194," 4 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",4,2,1,0,1
"Kitchener Street Kilburn SA 5084",257000,2014-12-05,683,72," 3 Beds, 1 Baths, 1 Car Spaces, 4 Lock Up Garages, 1 Ensuites",3,1,1,4,1
"Kitchener Street Kilburn SA 5084",325000,2012-09-24,684,126," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Kitchener Street Kilburn SA 5084",560000,2015-09-17,693,252," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 3 Ensuites",4,2,2,2,3
"Kitchener Street Kilburn SA 5084",341000,2009-09-24,674,117," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Kitchener Street Kilburn SA 5084",125000,2009-01-21,665,94," 2 Beds, 1 Baths, 2 Car Spaces",2,1,2,0,0
"Kitchener Street Kilburn SA 5084",330000,2009-07-17,691,106," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Kitchener Street Kilburn SA 5084",480000,2011-12-08,692,231," 4 Beds, 2 Baths, 3 Car Spaces, 3 Lock Up Garages, 2 Ensuites",4,2,3,3,2
"Kitchener Street Kilburn SA 5084",4e+05,2014-05-30,731,110," 3 Beds, 1 Baths, 3 Car Spaces, 2 Lock Up Garages",3,1,3,2,0
"Kitchener Street Kilburn SA 5084",305000,2014-08-18,433,70," 2 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",2,1,2,2,1
"Kitchener Street Kilburn SA 5084",280000,2012-05-10,436,85," 3 Beds, 1 Baths",3,1,0,0,0
"Kitchener Street Kilburn SA 5084",250000,2011-10-28,449,70," 2 Beds, 1 Baths, 1 Lock Up Garages",2,1,0,1,0
"Kitchener Street Kilburn SA 5084",411000,2013-05-31,457,70," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Kitchener Street Kilburn SA 5084",411000,2013-05-31,455,70,"",0,0,0,0,0
"Lancaster Street Kilburn SA 5084",294500,2016-04-05,525,85," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Le Hunte Street Kilburn SA 5084",255000,2011-08-15,386,92,"",0,0,0,0,0
"Le Hunte Street Kilburn SA 5084",3e+05,2014-05-29,271,103,"",0,0,0,0,0
"Le Hunte Street Kilburn SA 5084",368000,2011-06-14,811,105," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Le Hunte Street Kilburn SA 5084",380000,2009-10-16,990,108," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Le Hunte Street Kilburn SA 5084",371600,2012-01-12,348,130," 2 Ensuites",0,0,0,0,2
"Le Hunte Street Kilburn SA 5084",371600,2011-11-22,348,130," 3 Beds, 1 Baths, 1 Car Spaces, 2 Ensuites",3,1,1,0,2
"Le Hunte Street Kilburn SA 5084",348000,2014-09-22,490,132," 3 Beds, 1 Baths, 2 Car Spaces, 1 Ensuites",3,1,2,0,1
"Le Hunte Street Kilburn SA 5084",385000,2015-04-15,403,180," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 3 Ensuites",3,2,1,1,3
"Le Hunte Street Kilburn SA 5084",4e+05,2013-04-09,983,145," 3 Beds, 1 Baths, 2 Lock Up Garages",3,1,0,2,0
"Le Hunte Street Kilburn SA 5084",317000,2012-03-22,811,95," 3 Beds, 1 Baths, 1 Lock Up Garages",3,1,0,1,0
"Le Hunte Street Kilburn SA 5084",365000,2014-03-14,809,109," 3 Beds, 1 Baths",3,1,0,0,0
"Le Hunte Street Kilburn SA 5084",338000,2010-09-09,773,92," 3 Beds, 1 Baths, 1 Lock Up Garages",3,1,0,1,0
"Le Hunte Street Kilburn SA 5084",411000,2015-10-30,777,121," 3 Beds, 2 Baths, 3 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,3,2,1
"Le Hunte Street Kilburn SA 5084",420000,2013-09-05,877,115,"",0,0,0,0,0
"Le Hunte Street Kilburn SA 5084",460000,2014-10-08,1031,111," 2 Beds, 1 Baths, 1 Car Spaces, 1 Ensuites",2,1,1,0,1
"Le Hunte Street Kilburn SA 5084",282500,2009-01-30,334,113," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Le Hunte Street Kilburn SA 5084",555000,2010-09-08,862,233," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 2 Ensuites",4,2,2,2,2
"Le Hunte Street Kilburn SA 5084",390000,2010-12-01,871,90," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Le Hunte Street Kilburn SA 5084",460000,2014-05-12,846,145," 4 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",4,1,1,1,0
"Le Hunte Street Kilburn SA 5084",510000,2011-09-29,1144,130,"",0,0,0,0,0
